"ref_area.label","source.label","indicator.label","time","obs_value"
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",19.01
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",18.22
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",17.53
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",16.19
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",16.74
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",15.2
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",15.21
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",15.22
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",14.66
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",14.38
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",13.58
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",13.43
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",12.59
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",11.44
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",10.48
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",9.48
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",9.01
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",9.3
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",8.82
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",8.14
"Mongolia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",7.64
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",2.18
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",2.16
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",2.15
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",2.17
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",2.2
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",2.17
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",2.17
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",2.27
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",2.32
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",2.37
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",2.4
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",2.45
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",2.45
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",2.34
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",2.22
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",2.12
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",2.01
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",1.91
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",1.82
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",1.74
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",1.66
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",1.56
"Mozambique","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",1.44
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",15.51
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",15.31
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",15.12
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",14.98
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",14.62
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",14.24
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",14.12
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",14.96
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",14.78
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",14.8
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",14.58
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",14
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",14.06
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",13.59
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",13.26
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",12.97
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",12.77
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",12.64
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",12.71
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",13
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",13.36
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",13.88
"Mauritania","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",12.06
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",32.11
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",30.96
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",29.89
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",28.92
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",27.42
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",27.09
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",28.71
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",27.72
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",28.46
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",29.38
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",26.86
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",26.46
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",25.82
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",25.25
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",24.1
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",23.35
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",21.63
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",21.48
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",20.8
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",20.11
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",19.61
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",18.46
"Mauritius","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",17.86
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",2.87
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",2.87
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",2.88
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",2.89
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",2.94
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",2.99
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",3.16
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",3.01
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",3.15
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",3.09
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",3.06
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",2.97
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",2.92
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",2.87
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",2.74
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",2.62
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",2.59
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",2.49
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",2.35
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",2.2
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",2.07
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",1.91
"Malawi","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",1.85
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",31.78
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",31.08
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",30.41
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",29.68
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",28.67
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",28.16
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",27.44
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",27.35
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",27.75
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",27.33
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",26.52
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",25.66
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",25.04
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",23.97
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",23.7
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",23.25
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",22.78
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",22.18
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",21.42
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",22.56
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",22.09
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",21.21
"Malaysia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",20.76
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",16.22
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",16.09
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",15.86
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",15.68
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",15.46
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",15.23
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",16.02
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",16.31
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",16.32
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",16.8
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",16.79
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",17.08
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",17.02
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",16.34
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",18.95
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",19.06
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",18.48
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",17.88
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",17.2
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",17.42
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",17.35
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",16.77
"Namibia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",16.06
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",65.26
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",65.98
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",65.36
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",67.93
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",73.16
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",73.54
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",72.5
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",74.68
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",75.58
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",77.09
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",74.07
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",72.81
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2015",72.49
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2014",72.23
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2013",72.1
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2012",72.2
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2011",72.53
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2010",71.5
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2009",68.91
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2008",68.9
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2007",70.04
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2006",69.17
"New Caledonia","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2005",67.62
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2027",2.22
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2026",2.16
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2025",2.11
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2024",2.06
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2023",1.95
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2022",1.98
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2021",1.95
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2020",2.08
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2019",2.11
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2018",2.06
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2017",2
"Niger","ILO - Modelled Estimates","Output per hour worked (GDP constant 2021 international $ at PPP) -- ILO modelled estimates, Nov. 2025","2016",1.98
